주차장관리번호,주차장명,주차장구분,주차장유형,주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,관리기관명,위도,경도
405-2-000337,한경면 공영주차장,공영,노외,제주특별자치도 제주시 한경면 고산리 1727,11,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.297386,126.1952304
405-2-000338,한경면 공영주차장,공영,노외,"제주특별자치도 제주시 한경면 고산리 1918-1, 1918-2",27,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.3016106,126.1890807
405-2-000339,한경면 공영주차장,공영,노외,제주특별자치도 제주시 한경면 고산리 451,27,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.3030145,126.1983766
405-2-000340,한경면 공영주차장,공영,노외,제주특별자치도 제주시 한경면 신창리 232-2,17,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.3495847,126.1846349
405-2-000341,한경면 공영주차장,공영,노외,제주특별자치도 제주시 한경면 신창리 581,83,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.3451782,126.181698
405-2-000342,한경면 공영주차장,공영,노외,제주특별자치도 제주시 한경면 신창리 582,12,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.3453078,126.1817124
405-2-000343,한경면 공영주차장,공영,노외,제주특별자치도 제주시 한경면 신창리 586,19,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.3450983,126.181765
405-2-000344,한경면 공영주차장,공영,노외,제주특별자치도 제주시 한경면 신창리 587,8,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.3451885,126.1819425
405-2-000345,한경면 공영주차장,공영,노외,제주특별자치도 제주시 한경면 신창리 588,8,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.345055,126.1819021
405-2-000346,한경면 공영주차장,공영,노외,제주특별자치도 제주시 한경면 신창리 589,7,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.344944,126.1818187
405-2-000347,한경면 공영주차장,공영,노외,제주특별자치도 제주시 한경면 신창리 705-1,25,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.3454129,126.1833549
405-2-000348,한경면 공영주차장,공영,노외,제주특별자치도 제주시 한경면 판포리 2863,25,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.3644865,126.2003036
405-2-000349,한경면 공영주차장,공영,노외,제주특별자치도 제주시 한경면 금등리 612-1,18,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.3606042,126.195797
405-2-000350,추자면 공영주차장,공영,노외,"제주특별자치도 제주시 추자면 대서리 4-21, 39",23,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.962351,126.2977276
405-2-000351,추자면 공영주차장,공영,노외,제주특별자치도 제주시 추자면 신양리 434-10,30,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.9452258,126.3289732
405-2-000352,추자면 공영주차장,공영,노외,제주특별자치도 제주시 추자면 추자로 98,4,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.9594877,126.2965757
405-2-000353,추자면 공영주차장,공영,노외,제주특별자치도 제주시 추자면 대서리 110-2,5,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.9631773,126.293252
405-2-000354,추자면 공영주차장,공영,노외,제주특별자치도 제주시 추자면 대서리 173-3,5,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.9615002,126.293306
405-2-000355,추자면 공영주차장,공영,노외,제주특별자치도 제주시 추자면 예초리 215-1,4,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.9519361,126.3314838
405-2-000356,추자면 공영주차장,공영,노외,제주특별자치도 제주시 추자면 묵리 386,8,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.948255,126.3145612
405-2-000357,추자면 공영주차장,공영,노외,제주특별자치도 제주시 추자면 신양리 610-1,3,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.9429317,126.3215199
405-2-000358,추자면 공영주차장,공영,노외,제주특별자치도 제주시 추자면 영흥리 256,4,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.9592313,126.2960253
405-2-000359,추자면 공영주차장,공영,노외,제주특별자치도 제주시 추자면 신양리 817-1,6,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.9411919,126.3211895
405-2-000360,우도면 공영주차장,공영,노외,제주특별자치도 제주시 우도면 연평리 611-1,36,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5093363,126.9617858
405-2-000361,우도면 공영주차장,공영,노외,제주특별자치도 제주시 우도면 연평리 317-1,24,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4972583,126.9683971
405-2-000362,우도면 공영주차장,공영,노외,제주특별자치도 제주시 우도면 연평리 682-1,25,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5124916,126.9595143
405-2-000363,우도면 공영주차장,공영,노외,제주특별자치도 제주시 우도면 연평리 1457,13,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5074324,126.9536946
405-2-000364,우도면 공영주차장,공영,노외,제주특별자치도 제주시 우도면 연평리 312-8,7,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4978795,126.9686753
405-2-000365,우도면 공영주차장,공영,노외,제주특별자치도 제주시 우도면 연평리 312-10,29,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4976539,126.9687009
405-2-000366,우도면 공영주차장,공영,노외,제주특별자치도 제주시 우도면 연평리 926,14,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.518707,126.951801
405-2-000367,우도면 공영주차장,공영,노외,제주특별자치도 제주시 우도면 연평리 2469-1,67,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5060327,126.9418559
405-2-000368,일도이동 공영주차장,공영,노외,제주특별자치도 제주시 일도이동 1006-35,7,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.512314,126.5338693
405-2-000369,일도이동 공영주차장,공영,노외,제주특별자치도 제주시 일도이동 1020-1,8,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5102727,126.5329002
405-2-000370,일도이동 공영주차장,공영,노외,"제주특별자치도 제주시 일도이동 1029-191, 253, 250, 285",27,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5085881,126.5308441
405-2-000371,일도이동 공영주차장,공영,노외,제주특별자치도 제주시 일도이동 1029-22,6,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5099721,126.5313563
405-2-000372,일도이동 공영주차장,공영,노외,제주특별자치도 제주시 일도이동 1029-32,6,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5103584,126.5308593
405-2-000373,일도이동 공영주차장,공영,노외,제주특별자치도 제주시 일도이동 1029-96,4,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5101687,126.5305781
405-2-000374,일도이동 공영주차장,공영,노외,제주특별자치도 제주시 일도이동 1029-99,9,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5105476,126.5305832
405-2-000375,일도이동 공영주차장,공영,노외,제주특별자치도 제주시 일도이동 1033-3,3,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5087414,126.5322981
405-2-000376,일도이동 공영주차장,공영,노외,제주특별자치도 제주시 일도이동 1036-6,32,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5074668,126.5308228
405-2-000377,일도이동 공영주차장,공영,노외,제주특별자치도 제주시 일도이동 107,7,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4992875,126.5463633
405-2-000378,일도이동 공영주차장,공영,노외,제주특별자치도 제주시 일도이동 109-10,8,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4980319,126.5463166
405-2-000379,일도이동 공영주차장,공영,노외,제주특별자치도 제주시 일도이동 132-14,9,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5134549,126.5391003
405-2-000380,일도이동 공영주차장,공영,노외,제주특별자치도 제주시 일도이동 163,4,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5101861,126.5363907
405-2-000381,일도이동 공영주차장,공영,노외,제주특별자치도 제주시 일도이동 163-40,6,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5100715,126.5365247
405-2-000382,일도이동 공영주차장,공영,노외,제주특별자치도 제주시 일도이동 318-9,5,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5094638,126.5375142
405-2-000383,일도이동 공영주차장,공영,노외,제주특별자치도 제주시 일도이동 336-30,14,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5070932,126.5358661
405-2-000384,일도이동 공영주차장,공영,노외,제주특별자치도 제주시 일도이동 357-7,10,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5083561,126.5404975
405-2-000385,일도이동 공영주차장,공영,노외,제주특별자치도 제주시 일도이동 71-13,16,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5003712,126.5443596
405-2-000386,일도이동 공영주차장,공영,노외,제주특별자치도 제주시 일도이동 88-1,26,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4998297,126.5467592
405-2-000387,일도이동 공영주차장,공영,노외,제주특별자치도 제주시 일도이동 984-3,16,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5122039,126.5365604
405-2-000388,일도이동 공영주차장,공영,노외,제주특별자치도 제주시 일도이동 994-19,4,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5129973,126.5329473
405-2-000389,일도이동 공영주차장,공영,노외,제주특별자치도 제주시 일도이동 55-8,23,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5028489,126.544611
405-2-000390,일도이동 공영주차장,공영,노외,제주특별자치도 제주시 일도이동 320-10,13,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5103546,126.5387535
405-2-000391,일도이동 공영주차장,공영,노외,제주특별자치도 제주시 일도이동 132-19,5,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5133208,126.538758
405-2-000392,일도이동 공영주차장,공영,노외,"제주특별자치도 제주시 일도이동 338-7, 8",16,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5066805,126.5352066
405-2-000393,일도이동 공영주차장,공영,노외,제주특별자치도 제주시 일도이동 1033-3,3,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5087414,126.5322981
405-2-000394,이도일동 공영주차장,공영,노외,제주특별자치도 제주시 이도일동 1292-10,21,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5046322,126.5266641
405-2-000395,이도일동 공영주차장,공영,노외,제주특별자치도 제주시 이도일동 1292-2,11,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5047498,126.5265836
405-2-000396,이도일동 공영주차장,공영,노외,제주특별자치도 제주시 이도일동 1307,12,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5033771,126.5287419
405-2-000397,이도일동 공영주차장,공영,노외,"제주특별자치도 제주시 이도일동 1324-21, 1324-14, 1324-13, 1324-19, 1321-2",7,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5067151,126.527776
405-2-000398,이도일동 공영주차장,공영,노외,제주특별자치도 제주시 이도일동 1349-54,10,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.512213,126.524914
405-2-000399,이도일동 공영주차장,공영,노외,제주특별자치도 제주시 이도일동 1502-2,14,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5096262,126.526531
405-2-000400,이도일동 공영주차장,공영,노외,"제주특별자치도 제주시 이도일동 1510, 1511-1, 1932-53, 1949-1",9,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5097053,126.5238835
405-2-000401,이도일동 공영주차장,공영,노외,제주특별자치도 제주시 이도일동 1527-16,5,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5088339,126.5251603
405-2-000402,이도일동 공영주차장,공영,노외,제주특별자치도 제주시 이도일동 1551-31,6,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5090816,126.525813
405-2-000403,이도일동 공영주차장,공영,노외,제주특별자치도 제주시 이도일동 1554-1,4,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5086006,126.526921
405-2-000404,이도일동 공영주차장,공영,노외,제주특별자치도 제주시 이도일동 1555-25,6,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.5087269,126.5269954
